trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
360,False,"{'a': 0.6, 'e': 0.027104091858470385}",25,3,22.36298312637284,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
361,False,"{'a': 0.6, 'e': 0.026833050939885684}",25,18,14.104915549870157,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.6, 'e': 0.026564720430486827}",20,10,15.752915406758047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.6, 'e': 0.026299073226181958}",20,10,18.138840328317663,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.6, 'e': 0.026036082493920136}",25,13,24.97580157587136,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.6, 'e': 0.025775721668980935}",20,9,-20.8824134815118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
366,False,"{'a': 0.6, 'e': 0.025517964452291125}",25,11,25.943131164817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.6, 'e': 0.025262784807768213}",20,6,16.405411634641787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.6, 'e': 0.025010156959690534}",35,21,25.292953746366912,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.6, 'e': 0.024760055390093627}",25,4,36.004254223435645,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.6, 'e': 0.02451245483619269}",30,12,24.118210655644752,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.6, 'e': 0.024267330287830763}",20,9,19.840212789311902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.6, 'e': 0.024024656984952455}",25,8,35.16089295547698,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.6, 'e': 0.02378441041510293}",25,0,36.220772401053715,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
374,False,"{'a': 0.6, 'e': 0.0235465663109519}",25,16,15.316250216606164,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.6, 'e': 0.02331110064784238}",30,0,22.65648146294693,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
376,False,"{'a': 0.6, 'e': 0.02307798964136396}",25,18,11.259310235670187,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.6, 'e': 0.022847209744950317}",20,8,22.46294869831233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.6, 'e': 0.022618737647500817}",30,13,28.326290696219296,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.6, 'e': 0.022392550271025807}",25,12,22.13493194138065,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.6, 'e': 0.022168624768315548}",20,0,33.028542814467684,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.6, 'e': 0.021946938520632394}",25,16,18.609842966699972,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.6, 'e': 0.02172746913542607}",20,10,22.08161356642068,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.021510194444071807}",20,10,12.989536822948695,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.6, 'e': 0.021295092499631088}",20,13,3.8192956722200613,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.6, 'e': 0.02108214157463478}",20,2,19.911693264068116,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.6, 'e': 0.02087132015888843}",20,11,15.289129477400488,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.020662606957299545}",20,0,29.486685828282006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.6, 'e': 0.02045598088772655}",25,11,27.53083027210508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.6, 'e': 0.020251421078849283}",25,7,23.199292317530183,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.02004890686806079}",30,16,20.831072798366943,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.019848417799380184}",20,0,25.665212080768395,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
392,False,"{'a': 0.6, 'e': 0.01964993362138638}",20,5,21.21847654758739,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.6, 'e': 0.019453434285172516}",25,16,14.257802516784556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.01925889994232079}",20,0,-26.160255069756513,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
395,False,"{'a': 0.6, 'e': 0.019066310942897586}",35,17,29.432477033990704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.6, 'e': 0.01887564783346861}",25,9,31.20325245819285,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.6, 'e': 0.018686891355133923}",20,7,16.943465905654843,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.6, 'e': 0.01850002244158258}",30,23,14.940184176660182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.6, 'e': 0.018315022217166757}",20,6,18.52283131390084,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.6, 'e': 0.018131871994995087}",25,3,36.1554918523052,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 0.017950553275045137}",30,8,39.7563837682338,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.6, 'e': 0.017771047742294686}",20,7,22.196265785616514,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 0.01759333726487174}",35,18,26.220393607185308,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.6, 'e': 0.017417403892223023}",25,8,29.193264664577804,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.6, 'e': 0.01724322985330079}",30,19,18.707066283201847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.6, 'e': 0.017070797554767782}",20,9,16.032410924865754,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.6, 'e': 0.016900089579220106}",30,18,23.19692701081969,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.016731088683427903}",20,0,34.76290422806976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
409,False,"{'a': 0.6, 'e': 0.016563777796593626}",20,11,18.647941840446382,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.6, 'e': 0.016398140018627688}",25,13,20.742175515215262,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.6, 'e': 0.01623415861844141}",20,5,18.229156053857302,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.6, 'e': 0.016071817032256998}",20,8,19.382152958008184,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.6, 'e': 0.015911098861934425}",20,3,33.596180324299716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.6, 'e': 0.015751987873315082}",25,11,23.73608731887024,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.6, 'e': 0.015594467994581931}",25,11,26.182411871703746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.6, 'e': 0.015438523314636111}",20,13,10.957206695775977,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.6, 'e': 0.01528413808148975}",30,17,25.771747267867873,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.6, 'e': 0.015131296700674854}",35,17,34.06351322318705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.6, 'e': 0.014979983733668104}",20,16,9.577893776078358,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.6, 'e': 0.014830183896331423}",25,15,12.439098404585096,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.6, 'e': 0.014681882057368109}",25,13,21.095611890072135,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.6, 'e': 0.014535063236794427}",25,7,33.86005850115608,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.014389712604426484}",25,5,35.28999768998008,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.6, 'e': 0.014245815478382218}",25,11,26.46437781081612,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.6, 'e': 0.014103357323598397}",25,13,21.182626891359327,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.6, 'e': 0.013962323750362412}",25,19,11.754887402631434,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.6, 'e': 0.013822700512858787}",25,18,15.146766270313483,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.6, 'e': 0.013684473507730199}",20,11,10.983079527356043,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.6, 'e': 0.013547628772652897}",20,3,21.458324944505893,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.6, 'e': 0.013412152484926368}",30,20,19.233314748117234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.6, 'e': 0.013278030960077104}",25,10,27.65152929132933,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.6, 'e': 0.013145250650476333}",35,18,34.1805361887335,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.6, 'e': 0.01301379814397157}",25,15,15.775573121563072,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.6, 'e': 0.012883660162531854}",25,13,25.19680523980807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.6, 'e': 0.012754823560906535}",35,28,13.826575644514232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.6, 'e': 0.01262727532529747}",20,8,22.505495068553007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.6, 'e': 0.012501002572044496}",20,9,14.983737857881383,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.6, 'e': 0.01237599254632405}",30,17,19.400885077261336,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.6, 'e': 0.012252232620860809}",25,14,20.683515459868378,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.6, 'e': 0.012129710294652202}",25,8,28.743619414258944,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.6, 'e': 0.01200841319170568}",20,6,18.054656077466802,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.6, 'e': 0.011888329059788622}",25,12,22.341670280599445,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.6, 'e': 0.011769445769190737}",25,9,27.190859471828055,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.6, 'e': 0.011651751311498829}",20,0,20.463499594707045,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
445,False,"{'a': 0.6, 'e': 0.01153523379838384}",20,8,16.985263842361253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.6, 'e': 0.011419881460400001}",20,8,18.07450624282337,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.6, 'e': 0.011305682645796001}",30,12,32.93474092268062,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.6, 'e': 0.011192625819338041}",20,14,9.740083189220293,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.011080699561144661}",20,10,18.511339607202846,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.6, 'e': 0.010969892565533214}",20,8,21.998943810740805,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.6, 'e': 0.010860193639877882}",20,10,19.347685021909694,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.6, 'e': 0.010751591703479103}",20,6,20.425709016738203,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.6, 'e': 0.010644075786444312}",20,9,18.619047836052804,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 0.01053763502857987}",30,15,29.12148341936344,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.6, 'e': 0.01043225867829407}",20,10,15.063998457630687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.6, 'e': 0.01032793609151113}",20,0,29.31436609821823,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
457,False,"{'a': 0.6, 'e': 0.010224656730596018}",20,0,30.74013092372438,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
458,False,"{'a': 0.6, 'e': 0.010122410163290057}",30,14,18.63969565499074,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
459,False,"{'a': 0.6, 'e': 0.010021186061657156}",20,8,12.698518502957409,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 0.009920974201040586}",25,12,21.106943012122787,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.6, 'e': 0.009821764459030179}",30,15,33.62890180045818,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.6, 'e': 0.009723546814439878}",20,9,11.722877495032623,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.6, 'e': 0.009626311346295479}",35,21,17.90712282728883,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.6, 'e': 0.009530048232832523}",25,13,21.699332623302936,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.6, 'e': 0.009434747750504199}",20,0,-8.657457212937535,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
466,False,"{'a': 0.6, 'e': 0.009340400272999157}",20,12,10.658910521472608,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.6, 'e': 0.009246996270269165}",20,10,21.267785116972256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.6, 'e': 0.009154526307566474}",20,12,10.563339172742388,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.6, 'e': 0.009062981044490808}",25,17,15.013841904171473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.6, 'e': 0.0089723512340459}",25,13,23.073900693120432,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.6, 'e': 0.00888262772170544}",30,13,21.805285803542077,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.6, 'e': 0.008793801444488386}",20,14,11.65203276792884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.6, 'e': 0.008705863430043502}",35,20,25.41741141505449,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.6, 'e': 0.008618804795743068}",20,8,6.840977485923614,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.6, 'e': 0.008532616747785637}",20,13,13.116874016092574,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.6, 'e': 0.00844729058030778}",20,5,24.055381049751404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.6, 'e': 0.008362817674504702}",20,12,13.767579776138746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.6, 'e': 0.008279189497759656}",20,12,11.511906596196486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.6, 'e': 0.008196397602782058}",25,13,21.400244711136484,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.6, 'e': 0.008114433626754238}",25,8,20.550633273454423,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.6, 'e': 0.008033289290486696}",20,8,10.484207247338372,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
482,False,"{'a': 0.6, 'e': 0.00795295639758183}",25,8,27.857659366652697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.6, 'e': 0.00787342683360601}",25,12,17.477959657567304,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.6, 'e': 0.0077946925652699495}",20,9,14.764858546028309,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.6, 'e': 0.00771674563961725}",30,8,31.33861035505398,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.6, 'e': 0.007639578183221077}",30,8,28.6983409417294,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.6, 'e': 0.0075631824013888665}",25,19,10.255676461947358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.6, 'e': 0.0074875505773749785}",25,13,17.70001829092039,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.6, 'e': 0.007412675071601228}",25,12,9.954071170959256,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
490,False,"{'a': 0.6, 'e': 0.007338548320885216}",20,11,21.43732252870969,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.6, 'e': 0.0072651628376763635}",25,5,7.488844943262812,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
492,False,"{'a': 0.6, 'e': 0.0071925112092996}",20,8,21.99419869729847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.6, 'e': 0.007120586097206604}",25,3,39.27091006953185,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.6, 'e': 0.007049380236234538}",35,13,-25.973619520645244,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
495,False,"{'a': 0.6, 'e': 0.006978886433872193}",20,8,8.106227263425728,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.6, 'e': 0.00690909756953347}",30,16,27.811248660884562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.6, 'e': 0.006840006593838136}",20,12,15.5555673862873,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.6, 'e': 0.006771606527899755}",30,13,31.378552827587054,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.6, 'e': 0.0067038904626207565}",20,12,14.989254873899393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.6, 'e': 0.006636851557994549}",25,2,34.33356616034128,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.6, 'e': 0.006570483042414603}",20,11,15.609000745929087,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.6, 'e': 0.006504778211990457}",20,0,18.798633770299226,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
503,False,"{'a': 0.6, 'e': 0.006439730429870553}",20,13,15.97354245719918,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.6, 'e': 0.006375333125571847}",20,8,23.02039416165152,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.6, 'e': 0.006311579794316129}",25,3,34.55945523391474,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.6, 'e': 0.006248463996372968}",20,8,21.892379584743157,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.6, 'e': 0.0061859793564092375}",30,4,33.17676271237114,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.6, 'e': 0.006124119562845145}",30,18,23.689237103121982,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.6, 'e': 0.0060628783672166935}",20,0,28.56230268941237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
510,False,"{'a': 0.6, 'e': 0.006002249583544526}",25,10,24.669475152588635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.6, 'e': 0.005942227087709081}",20,10,17.233750549211315,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.6, 'e': 0.00588280481683199}",30,3,41.74528797282377,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.6, 'e': 0.005823976768663671}",20,5,4.2925771485460675,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
514,False,"{'a': 0.6, 'e': 0.0057657370009770335}",30,20,13.834556967041658,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.6, 'e': 0.005708079630967263}",25,7,34.51280499906903,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.6, 'e': 0.00565099883465759}",20,8,20.47316939004609,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.6, 'e': 0.005594488846311015}",30,17,25.68815503246951,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 0.005538543957847904}",25,11,27.56798658347331,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.6, 'e': 0.005483158518269426}",30,16,25.67471201786914,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.6, 'e': 0.005428326933086731}",25,8,23.697078452186553,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.6, 'e': 0.005374043663755864}",20,8,19.110526004667584,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.6, 'e': 0.005320303227118305}",20,8,25.697187094129777,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.6, 'e': 0.005267100194847122}",25,5,35.54348878312531,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.6, 'e': 0.005214429192898651}",25,3,37.374208669889406,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.6, 'e': 0.005162284900969664}",20,12,12.472439681749536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.6, 'e': 0.005110662051959968}",25,11,24.746845805125716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.6, 'e': 0.005059555431440368}",20,6,21.912329948804317,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.6, 'e': 0.005008959877125964}",25,4,37.7271199548081,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.6, 'e': 0.0049588702783547045}",20,7,16.67064953937625,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,1,34.26971367909205,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",30,12,24.968040428454607,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,21.78564543374363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,18,21.167504120678913,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,8,19.518573614066987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,4,10.145239834006423,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,13,21.406206176876985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,24.482482133381826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,12,16.247245095758487,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,3,26.30587106728529,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,9,21.099003420157807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,7,20.120163446669267,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,8,28.97419636829259,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",35,9,37.34879533118608,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,9,21.044877287783184,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,11,16.225231867792267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",25,8,31.229957123326248,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,15,22.91594247974741,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
