trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1393,False,"{'a': 0.6, 'e': 0.0009326708385250646}",30,12,33.92592967954815,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.6, 'e': 0.0009280074843324394}",30,20,16.41149118861175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1395,False,"{'a': 0.6, 'e': 0.0009233674469107772}",30,11,33.374523605091845,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.6, 'e': 0.0009187506096762232}",25,3,40.356643246172176,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1397,False,"{'a': 0.6, 'e': 0.0009141568566278422}",20,10,18.52266736883834,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.6, 'e': 0.0009095860723447029}",20,6,21.912651364586452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1399,False,"{'a': 0.6, 'e': 0.0009050381419829795}",25,15,19.090927287401026,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1400,False,"{'a': 0.6, 'e': 0.0009005129512730645}",20,16,7.7129500977554155,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.6, 'e': 0.0008960103865166992}",20,3,25.032535551770977,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.6, 'e': 0.0008915303345841157}",20,9,15.439218342492492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1403,False,"{'a': 0.6, 'e': 0.0008870726829111951}",25,13,20.7442306711767,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1404,False,"{'a': 0.6, 'e': 0.0008826373194966391}",20,6,17.847932550290206,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.6, 'e': 0.0008782241328991559}",25,13,23.027160865886085,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.6, 'e': 0.0008738330122346602}",20,10,17.6191381261335,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1407,False,"{'a': 0.6, 'e': 0.0008694638471734869}",20,13,16.324715773847164,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.6, 'e': 0.0008651165279376194}",30,20,14.90685462683118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1409,False,"{'a': 0.6, 'e': 0.0008607909452979312}",25,14,17.88497067094087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1410,False,"{'a': 0.6, 'e': 0.0008564869905714417}",30,22,16.94014222375596,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.6, 'e': 0.0008522045556185844}",25,8,30.722512106343434,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.6, 'e': 0.0008479435328404915}",25,14,17.836330766525382,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.6, 'e': 0.000843703815176289}",20,0,28.433287743836143,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1414,False,"{'a': 0.6, 'e': 0.0008394852961004076}",25,14,18.631776218725904,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.6, 'e': 0.0008352878696199056}",25,14,16.502135260101685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.6, 'e': 0.000831111430271806}",25,14,19.133118554403463,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1417,False,"{'a': 0.6, 'e': 0.000826955873120447}",25,7,21.494531285962285,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.6, 'e': 0.0008228210937548448}",30,13,35.00155719955683,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1419,False,"{'a': 0.6, 'e': 0.0008187069882860705}",20,3,-9.177508192884927,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1420,False,"{'a': 0.6, 'e': 0.0008146134533446402}",30,13,33.40492777289928,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1421,False,"{'a': 0.6, 'e': 0.0008105403860779169}",20,12,15.681631770419006,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1422,False,"{'a': 0.6, 'e': 0.0008064876841475273}",20,9,18.421757960611394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.6, 'e': 0.0008024552457267897}",25,13,20.656942197034162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1424,False,"{'a': 0.6, 'e': 0.0007984429694981558}",20,3,20.406069596366073,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.6, 'e': 0.000794450754650665}",35,18,30.8933586363712,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.6, 'e': 0.0007904785008774117}",20,6,23.652882956028492,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.6, 'e': 0.0007865261083730246}",25,20,11.437546775530873,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.6, 'e': 0.0007825934778311595}",20,12,15.78855038406483,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.6, 'e': 0.0007786805104420037}",25,20,11.169675931605287,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.6, 'e': 0.0007747871078897937}",25,8,29.43325669314668,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1431,False,"{'a': 0.6, 'e': 0.0007709131723503446}",20,16,7.444222963862779,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1432,False,"{'a': 0.6, 'e': 0.0007670586064885929}",20,0,32.6547267347122,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1433,False,"{'a': 0.6, 'e': 0.00076322331345615}",20,10,14.054136296490162,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.6, 'e': 0.0007594071968888692}",20,6,21.900092574781063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1435,False,"{'a': 0.6, 'e': 0.0007556101609044249}",25,14,18.87306350942069,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.6, 'e': 0.0007518321100999027}",25,13,17.29034106919256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1437,False,"{'a': 0.6, 'e': 0.0007480729495494032}",30,17,23.771390698943883,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.6, 'e': 0.0007443325848016562}",30,13,31.176227450225053,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.6, 'e': 0.000740610921877648}",20,6,26.84459925033824,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1440,False,"{'a': 0.6, 'e': 0.0007369078672682597}",20,7,24.68651238943361,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.6, 'e': 0.0007332233279319184}",20,15,9.35000461484912,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1442,False,"{'a': 0.6, 'e': 0.0007295572112922588}",20,6,20.728589975921306,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.6, 'e': 0.0007259094252357975}",20,14,13.063969239418332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.6, 'e': 0.0007222798781096185}",25,11,20.211495752839163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1445,False,"{'a': 0.6, 'e': 0.0007186684787190704}",30,18,24.27511839736247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1446,False,"{'a': 0.6, 'e': 0.000715075136325475}",20,1,18.674637284954894,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.6, 'e': 0.0007114997606438477}",30,24,11.82880220947689,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.6, 'e': 0.0007079422618406284}",25,11,25.86585033807692,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1449,False,"{'a': 0.6, 'e': 0.0007044025505314253}",25,0,27.08648540713274,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1450,False,"{'a': 0.6, 'e': 0.0007008805377787681}",20,11,15.848961388679513,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.6, 'e': 0.0006973761350898743}",20,3,26.355209018800462,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1452,False,"{'a': 0.6, 'e': 0.0006938892544144249}",20,9,20.50419303725663,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.6, 'e': 0.0006904198081423528}",30,12,30.798469222999312,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.6, 'e': 0.000686967709101641}",35,17,32.280672415697595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.6, 'e': 0.0006835328705561329}",30,4,44.045991444914954,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.6, 'e': 0.0006801152062033522}",30,13,30.448834286581935,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.6, 'e': 0.0006767146301723355}",25,8,27.802563257446817,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.6, 'e': 0.0006733310570214737}",20,15,8.241991796849888,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.6, 'e': 0.0006699644017363664}",20,9,20.208227806528274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.6, 'e': 0.0006666145797276845}",20,8,22.187180366126825,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1461,False,"{'a': 0.6, 'e': 0.0006632815068290461}",20,13,11.138396930726755,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.6, 'e': 0.0006599650992949008}",30,12,31.28463007956242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.6, 'e': 0.0006566652737984264}",20,0,22.533535082076988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1464,False,"{'a': 0.6, 'e': 0.0006533819474294342}",20,14,11.909420187214156,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1465,False,"{'a': 0.6, 'e': 0.0006501150376922871}",20,8,20.099609102985504,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1466,False,"{'a': 0.6, 'e': 0.0006468644625038256}",25,0,35.94180672962672,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1467,False,"{'a': 0.6, 'e': 0.0006436301401913064}",20,0,34.93847664457511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1468,False,"{'a': 0.6, 'e': 0.0006404119894903499}",20,6,25.039345626974903,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1469,False,"{'a': 0.6, 'e': 0.0006372099295428982}",30,19,17.779246349959582,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1470,False,"{'a': 0.6, 'e': 0.0006340238798951837}",25,11,29.99920760568765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1471,False,"{'a': 0.6, 'e': 0.0006308537604957078}",25,16,19.313496461074326,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1472,False,"{'a': 0.6, 'e': 0.0006276994916932292}",25,4,37.73356274556313,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1473,False,"{'a': 0.6, 'e': 0.0006245609942347631}",20,9,22.710569439327962,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1474,False,"{'a': 0.6, 'e': 0.0006214381892635893}",25,10,27.543641075006978,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1475,False,"{'a': 0.6, 'e': 0.0006183309983172713}",20,13,15.483931512196568,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1476,False,"{'a': 0.6, 'e': 0.0006152393433256849}",20,6,29.02280890815229,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1477,False,"{'a': 0.6, 'e': 0.0006121631466090565}",25,18,12.107925440316418,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1478,False,"{'a': 0.6, 'e': 0.0006091023308760112}",20,0,26.84534506808576,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1479,False,"{'a': 0.6, 'e': 0.0006060568192216312}",20,11,10.91253208004826,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1480,False,"{'a': 0.6, 'e': 0.000603026535125523}",25,17,16.64254283232806,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1481,False,"{'a': 0.6, 'e': 0.0006000114024498954}",25,12,26.73289951533803,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1482,False,"{'a': 0.6, 'e': 0.0005970113454376459}",20,11,12.598777539325948,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1483,False,"{'a': 0.6, 'e': 0.0005940262887104577}",35,18,32.090489069403674,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1484,False,"{'a': 0.6, 'e': 0.0005910561572669054}",30,16,24.7732641089406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1485,False,"{'a': 0.6, 'e': 0.0005881008764805709}",35,20,29.921048633043167,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1486,False,"{'a': 0.6, 'e': 0.000585160372098168}",25,13,18.017382936160875,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1487,False,"{'a': 0.6, 'e': 0.0005822345702376771}",20,6,19.630998454173685,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1488,False,"{'a': 0.6, 'e': 0.0005793233973864888}",25,10,29.14027139769488,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1489,False,"{'a': 0.6, 'e': 0.0005764267803995563}",35,12,35.23612206773741,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1490,False,"{'a': 0.6, 'e': 0.0005735446464975586}",20,6,25.403527018619496,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1491,False,"{'a': 0.6, 'e': 0.0005706769232650707}",25,7,25.857970484788034,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1492,False,"{'a': 0.6, 'e': 0.0005678235386487454}",35,21,23.83104017197705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1493,False,"{'a': 0.6, 'e': 0.0005649844209555017}",30,11,30.766253102336307,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1494,False,"{'a': 0.6, 'e': 0.0005621594988507242}",25,8,26.932467133294693,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1495,False,"{'a': 0.6, 'e': 0.0005593487013564705}",20,6,20.739494660299773,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1496,False,"{'a': 0.6, 'e': 0.0005565519578496882}",20,9,21.375423495329617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1497,False,"{'a': 0.6, 'e': 0.0005537691980604398}",20,10,9.6865117688554,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1498,False,"{'a': 0.6, 'e': 0.0005510003520701375}",30,16,28.356977974593335,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1499,False,"{'a': 0.6, 'e': 0.0005482453503097869}",20,10,18.76154694036385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1500,False,"{'a': 0.6, 'e': 0.0005455041235582379}",25,7,29.2072251418315,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1501,False,"{'a': 0.6, 'e': 0.0005427766029404467}",20,6,28.701528856411525,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1502,False,"{'a': 0.6, 'e': 0.0005400627199257445}",25,14,19.595232641216928,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1503,False,"{'a': 0.6, 'e': 0.0005373624063261158}",30,10,36.881955958329925,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1504,False,"{'a': 0.6, 'e': 0.0005346755942944852}",20,8,14.642981815237382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1505,False,"{'a': 0.6, 'e': 0.0005320022163230127}",25,19,10.745497868196844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1506,False,"{'a': 0.6, 'e': 0.0005293422052413977}",20,11,19.757900454642403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1507,False,"{'a': 0.6, 'e': 0.0005266954942151907}",35,21,28.213594622864235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1508,False,"{'a': 0.6, 'e': 0.0005240620167441147}",20,14,10.469578095563396,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1509,False,"{'a': 0.6, 'e': 0.0005214417066603941}",20,10,17.880171514196995,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1510,False,"{'a': 0.6, 'e': 0.0005188344981270922}",20,5,24.912974520756777,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1511,False,"{'a': 0.6, 'e': 0.0005162403256364568}",20,8,17.14310303132158,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1512,False,"{'a': 0.6, 'e': 0.0005136591240082744}",30,10,34.850777287614314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1513,False,"{'a': 0.6, 'e': 0.0005110908283882331}",25,8,29.691957166837398,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1514,False,"{'a': 0.6, 'e': 0.0005085353742462919}",35,16,31.664777326693482,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1515,False,"{'a': 0.6, 'e': 0.0005059926973750604}",30,21,15.60451061185773,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1516,False,"{'a': 0.6, 'e': 0.0005034627338881851}",20,3,19.43676068165949,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1517,False,"{'a': 0.6, 'e': 0.0005009454202187442}",20,11,16.88949930688558,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1518,False,"{'a': 0.6, 'e': 0.0004984406931176505}",25,12,20.47292166898019,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,7,32.3949660203603,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,15,8.430832826644124,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,14,22.195850441138553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,0,21.749936022947757,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",25,8,31.857790102100644,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,13,18.06239111361488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,7,23.165200522000493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",30,13,33.15790611033678,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,16,11.15136068905689,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",30,19,17.222217634466983,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",25,16,16.485648753642174,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",25,3,25.106753733110033,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",25,16,17.669036024536467,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,9,12.666121102220584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,8,19.464215611477613,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",30,17,20.747530541333358,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,0,28.010306648381828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
18,True,"{'a': 0, 'e': 0}",25,11,27.33992706530017,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",30,13,26.975569527359404,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,3,32.456605695964036,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
21,True,"{'a': 0, 'e': 0}",20,13,12.563607548235536,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
22,True,"{'a': 0, 'e': 0}",20,8,14.51726751280286,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
23,True,"{'a': 0, 'e': 0}",30,15,30.83960457524629,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,True,"{'a': 0, 'e': 0}",30,19,16.81859398195546,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
25,True,"{'a': 0, 'e': 0}",20,13,12.784899520615406,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
26,True,"{'a': 0, 'e': 0}",20,8,22.07910948609823,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,True,"{'a': 0, 'e': 0}",20,16,10.161867798113924,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
28,True,"{'a': 0, 'e': 0}",25,14,19.585944650233767,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
29,True,"{'a': 0, 'e': 0}",20,16,5.710450080559983,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
30,True,"{'a': 0, 'e': 0}",25,18,11.492565490443557,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
31,True,"{'a': 0, 'e': 0}",30,0,39.53125699545208,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
32,True,"{'a': 0, 'e': 0}",20,5,21.82408193056224,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
33,True,"{'a': 0, 'e': 0}",20,14,11.149308185074904,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
34,True,"{'a': 0, 'e': 0}",25,16,16.676361703893445,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
35,True,"{'a': 0, 'e': 0}",25,0,34.35459736494127,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
36,True,"{'a': 0, 'e': 0}",25,13,20.05622428344844,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,True,"{'a': 0, 'e': 0}",25,10,25.844421142039238,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
38,True,"{'a': 0, 'e': 0}",20,13,12.811638225318912,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",25,17,15.871599676169438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
40,True,"{'a': 0, 'e': 0}",25,5,32.479797581993246,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
41,True,"{'a': 0, 'e': 0}",20,16,8.44204175816157,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
42,True,"{'a': 0, 'e': 0}",20,3,22.424858750862644,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,9,13.992543903133662,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,True,"{'a': 0, 'e': 0}",25,18,14.67163609823361,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,True,"{'a': 0, 'e': 0}",25,14,22.65598188716469,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,True,"{'a': 0, 'e': 0}",20,1,24.781856168240964,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,True,"{'a': 0, 'e': 0}",25,11,28.676472526724904,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",20,5,21.688681800936337,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,True,"{'a': 0, 'e': 0}",20,3,24.793755174213597,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",30,3,37.204746366058274,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
51,True,"{'a': 0, 'e': 0}",30,11,27.603398407487344,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,True,"{'a': 0, 'e': 0}",30,18,22.91452207869655,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,True,"{'a': 0, 'e': 0}",25,13,24.56325433790793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
54,True,"{'a': 0, 'e': 0}",20,2,31.684195625182873,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,True,"{'a': 0, 'e': 0}",25,13,24.348322339256132,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
56,True,"{'a': 0, 'e': 0}",25,13,18.90771250484667,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
57,True,"{'a': 0, 'e': 0}",20,13,11.774613432521324,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,6,19.610702491164787,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,True,"{'a': 0, 'e': 0}",30,14,33.90835048784192,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",30,13,32.04931527121656,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,True,"{'a': 0, 'e': 0}",20,11,16.11065502457298,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,True,"{'a': 0, 'e': 0}",20,3,29.108581648013303,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,8,20.178465772237963,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,True,"{'a': 0, 'e': 0}",20,13,10.865120183817774,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
