trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
412,False,"{'a': 0.7, 'e': 0.91672175499468234}",35,0,-166.33932656995756,"{0: 19, 1: 6, 2: 7, 3: 2, 4: 1}",0
413,False,"{'a': 0.7, 'e': 0.91632177045108099}",20,0,-171.7229506982484,"{0: 9, 1: 3, 2: 4, 3: 2, 4: 2}",0
414,False,"{'a': 0.7, 'e': 0.91592086958578556}",25,7,-39.76116963092373,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 1}",1
415,False,"{'a': 0.7, 'e': 0.91551905279969692}",25,0,-216.61731170462778,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
416,False,"{'a': 0.7, 'e': 0.91511632049463176}",20,4,-58.98448832833176,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 0.91471267307332227}",20,0,-139.7914585914022,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
418,False,"{'a': 0.7, 'e': 0.914308110939416}",25,0,-93.91082622133464,"{0: 14, 1: 5, 2: 5, 3: 0, 4: 1}",0
419,False,"{'a': 0.7, 'e': 0.913902634497475}",30,0,-230.61713092761025,"{0: 14, 1: 4, 2: 8, 3: 1, 4: 3}",0
420,False,"{'a': 0.7, 'e': 0.9134962441529757}",25,0,-178.03485037813132,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
421,False,"{'a': 0.7, 'e': 0.91308894031230825}",35,0,-257.7594120329928,"{0: 17, 1: 6, 2: 7, 3: 1, 4: 4}",0
422,False,"{'a': 0.7, 'e': 0.91268072338277673}",30,0,-188.66963575904984,"{0: 19, 1: 3, 2: 4, 3: 0, 4: 4}",0
423,False,"{'a': 0.7, 'e': 0.9122715937725977}",25,0,-105.71560172832223,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
424,False,"{'a': 0.7, 'e': 0.91186155189090101}",25,0,-87.6284210032733,"{0: 15, 1: 5, 2: 4, 3: 0, 4: 1}",0
425,False,"{'a': 0.7, 'e': 0.91145059814772844}",25,0,-84.59792774792248,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
426,False,"{'a': 0.7, 'e': 0.9110387329540337}",20,0,-136.31587137119072,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 2}",0
427,False,"{'a': 0.7, 'e': 0.9106259567216819}",25,0,-157.6152610643801,"{0: 15, 1: 0, 2: 7, 3: 1, 4: 2}",0
428,False,"{'a': 0.7, 'e': 0.91021226986344916}",25,8,-92.92436783287685,"{0: 9, 1: 1, 2: 6, 3: 0, 4: 1}",1
429,False,"{'a': 0.7, 'e': 0.90979767279302259}",30,0,-207.01892412424166,"{0: 16, 1: 2, 2: 7, 3: 3, 4: 2}",0
430,False,"{'a': 0.7, 'e': 0.90938216592499888}",20,0,-82.95836921441465,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
431,False,"{'a': 0.7, 'e': 0.90896574967488508}",25,17,-10.434258680246499,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 0.90854842445909745}",20,0,-71.77228882898936,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
433,False,"{'a': 0.7, 'e': 0.90813019069496093}",25,0,-124.23619349863154,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
434,False,"{'a': 0.7, 'e': 0.90771104880070952}",25,0,-152.45122786504638,"{0: 12, 1: 4, 2: 5, 3: 3, 4: 1}",0
435,False,"{'a': 0.7, 'e': 0.90729099919548484}",20,15,-0.8706145390963207,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 0.90687004229933665}",25,0,-158.53035099121422,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
437,False,"{'a': 0.7, 'e': 0.90644817853322168}",20,0,-210.0170656054983,"{0: 9, 1: 4, 2: 2, 3: 1, 4: 4}",0
438,False,"{'a': 0.7, 'e': 0.90602540831900369}",25,0,-72.11589322108725,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
439,False,"{'a': 0.7, 'e': 0.90560173207945294}",25,0,-180.3121018913046,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
440,False,"{'a': 0.7, 'e': 0.90517715023824563}",35,0,-180.86452301897063,"{0: 22, 1: 3, 2: 7, 3: 0, 4: 3}",0
441,False,"{'a': 0.7, 'e': 0.90475166321996336}",25,0,-135.52066285704313,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
442,False,"{'a': 0.7, 'e': 0.90432527145009345}",20,0,-100.00060202788487,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
443,False,"{'a': 0.7, 'e': 0.90389797535502736}",25,0,-108.37317952769997,"{0: 17, 1: 1, 2: 5, 3: 0, 4: 2}",0
444,False,"{'a': 0.7, 'e': 0.90346977536206119}",20,0,-96.44293007012257,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
445,False,"{'a': 0.7, 'e': 0.90304067189939496}",20,0,-69.32610357575052,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
446,False,"{'a': 0.7, 'e': 0.90261066539613211}",20,0,-18.594692872668183,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
447,False,"{'a': 0.7, 'e': 0.90217975628227909}",20,0,-47.02478420483682,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
448,False,"{'a': 0.7, 'e': 0.901747944988745}",20,0,-220.04760302499,"{0: 10, 1: 0, 2: 5, 3: 1, 4: 4}",0
449,False,"{'a': 0.7, 'e': 0.90131523194734109}",20,3,-37.713207440236204,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
450,False,"{'a': 0.7, 'e': 0.90088161759078023}",20,0,-88.31143116358963,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
451,False,"{'a': 0.7, 'e': 0.90044710235267689}",25,0,-42.83768297881192,"{0: 20, 1: 2, 2: 0, 3: 3, 4: 0}",0
452,False,"{'a': 0.7, 'e': 0.90001168666754627}",25,7,-9.005283856979915,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
453,False,"{'a': 0.7, 'e': 0.89957537097080398}",25,3,-50.77074779771107,"{0: 14, 1: 1, 2: 7, 3: 0, 4: 0}",1
454,False,"{'a': 0.7, 'e': 0.89913815569876565}",30,0,-99.83442233023592,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",0
455,False,"{'a': 0.7, 'e': 0.89870004128864656}",30,0,-128.87047747037576,"{0: 15, 1: 4, 2: 9, 3: 2, 4: 0}",0
456,False,"{'a': 0.7, 'e': 0.89826102817856113}",20,0,-102.89449266837994,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
457,False,"{'a': 0.7, 'e': 0.8978211168075223}",25,0,-119.74015323472078,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
458,False,"{'a': 0.7, 'e': 0.89738030761544152}",20,0,-123.95971977388554,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
459,False,"{'a': 0.7, 'e': 0.89693860104312795}",20,0,-109.52217428542156,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
460,False,"{'a': 0.7, 'e': 0.89649599753228804}",25,0,-67.0342545220529,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 0}",0
461,False,"{'a': 0.7, 'e': 0.89605249752552518}",25,1,-84.95676124427091,"{0: 18, 1: 2, 2: 2, 3: 0, 4: 2}",1
462,False,"{'a': 0.7, 'e': 0.89560810146633962}",20,0,-53.105794692881894,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
463,False,"{'a': 0.7, 'e': 0.89516280979912721}",35,0,-116.45192456801156,"{0: 23, 1: 4, 2: 6, 3: 1, 4: 1}",0
464,False,"{'a': 0.7, 'e': 0.89471662296917953}",30,0,-132.64661459175738,"{0: 20, 1: 1, 2: 7, 3: 0, 4: 2}",0
465,False,"{'a': 0.7, 'e': 0.89426954142268356}",35,19,-39.433423541638646,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 0}",1
466,False,"{'a': 0.7, 'e': 0.89382156560672055}",25,0,-153.89973051934376,"{0: 13, 1: 4, 2: 5, 3: 1, 4: 2}",0
467,False,"{'a': 0.7, 'e': 0.89337269596926649}",20,0,-51.8621414008702,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
468,False,"{'a': 0.7, 'e': 0.8929229329591909}",20,0,-53.36730653614855,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
469,False,"{'a': 0.7, 'e': 0.89247227702625676}",25,0,-86.93400699282712,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
470,False,"{'a': 0.7, 'e': 0.89202072862112003}",20,0,-63.19516584406975,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
471,False,"{'a': 0.7, 'e': 0.89156828819532896}",20,2,-101.09477541478138,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 1}",1
472,False,"{'a': 0.7, 'e': 0.89111495620132397}",25,0,-166.97394520835553,"{0: 13, 1: 1, 2: 8, 3: 1, 4: 2}",0
473,False,"{'a': 0.7, 'e': 0.89066073309243698}",35,0,-258.05922340335053,"{0: 16, 1: 0, 2: 15, 3: 2, 4: 2}",0
474,False,"{'a': 0.7, 'e': 0.89020561932289122}",20,0,-102.15110886984473,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
475,False,"{'a': 0.7, 'e': 0.88974961534780028}",25,0,-111.49030911425498,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
476,False,"{'a': 0.7, 'e': 0.88929272162316819}",25,0,-146.2570329010107,"{0: 11, 1: 5, 2: 7, 3: 1, 4: 1}",0
477,False,"{'a': 0.7, 'e': 0.88883493860588858}",20,0,-32.647719207220156,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
478,False,"{'a': 0.7, 'e': 0.88837626675374437}",20,0,-115.6457695003072,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
479,False,"{'a': 0.7, 'e': 0.88791670652540744}",25,0,-70.37549331966497,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
480,False,"{'a': 0.7, 'e': 0.88745625838043807}",20,8,-22.33062391457687,"{0: 7, 1: 4, 2: 1, 3: 0, 4: 0}",1
481,False,"{'a': 0.7, 'e': 0.88699492277928416}",30,0,-104.17946849820498,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
482,False,"{'a': 0.7, 'e': 0.88653270018328145}",20,0,-220.663804760292,"{0: 8, 1: 3, 2: 3, 3: 3, 4: 3}",0
483,False,"{'a': 0.7, 'e': 0.88606959105465244}",25,0,-209.44573050153696,"{0: 14, 1: 4, 2: 2, 3: 1, 4: 4}",0
484,False,"{'a': 0.7, 'e': 0.88560559585650622}",25,0,-121.55737857467211,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
485,False,"{'a': 0.7, 'e': 0.88514071505283787}",20,0,-88.04804255252355,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
486,False,"{'a': 0.7, 'e': 0.88467494910852829}",25,6,-110.6204005950767,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 2}",1
487,False,"{'a': 0.7, 'e': 0.88420829848934335}",25,0,-60.49741716662908,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
488,False,"{'a': 0.7, 'e': 0.88374076366193355}",20,0,-131.2522794395391,"{0: 11, 1: 3, 2: 3, 3: 1, 4: 2}",0
489,False,"{'a': 0.7, 'e': 0.88327234509383379}",25,0,-158.773925007916,"{0: 12, 1: 3, 2: 8, 3: 0, 4: 2}",0
490,False,"{'a': 0.7, 'e': 0.88280304325346248}",25,2,-45.42753098505667,"{0: 17, 1: 4, 2: 1, 3: 0, 4: 1}",1
491,False,"{'a': 0.7, 'e': 0.88233285861012145}",20,0,-210.85992514683974,"{0: 8, 1: 1, 2: 7, 3: 1, 4: 3}",0
492,False,"{'a': 0.7, 'e': 0.88186179163399547}",20,0,-100.93575611550749,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
493,False,"{'a': 0.7, 'e': 0.88138984279615129}",20,0,-103.41084184646762,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
494,False,"{'a': 0.7, 'e': 0.88091701256853772}",25,0,-124.70173133507052,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
495,False,"{'a': 0.7, 'e': 0.88044330142398497}",25,0,-184.9430056072494,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
496,False,"{'a': 0.7, 'e': 0.87996870983620423}",20,0,-84.00993833534827,"{0: 9, 1: 5, 2: 5, 3: 1, 4: 0}",0
497,False,"{'a': 0.7, 'e': 0.87949323827978698}",25,0,-81.21767285540744,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
498,False,"{'a': 0.7, 'e': 0.87901688723020466}",20,0,-48.07245428876386,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
499,False,"{'a': 0.7, 'e': 0.87853965716380844}",30,0,-223.48859994677161,"{0: 14, 1: 4, 2: 8, 3: 1, 4: 3}",0
500,False,"{'a': 0.7, 'e': 0.87806154855782825}",20,0,-129.14275227236877,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
501,False,"{'a': 0.7, 'e': 0.87758256189037276}",20,0,-98.13395573272912,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
502,False,"{'a': 0.7, 'e': 0.87710269764042836}",25,0,-143.63531104622678,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
503,False,"{'a': 0.7, 'e': 0.87662195628785955}",20,0,-78.65618349090981,"{0: 10, 1: 2, 2: 8, 3: 0, 4: 0}",0
504,False,"{'a': 0.7, 'e': 0.87614033831340743}",30,0,-214.87478245429372,"{0: 14, 1: 0, 2: 13, 3: 1, 4: 2}",0
505,False,"{'a': 0.7, 'e': 0.87565784419868997}",20,0,-95.82577166918674,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
506,False,"{'a': 0.7, 'e': 0.87517447442620133}",25,0,-45.76216785020057,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
507,False,"{'a': 0.7, 'e': 0.87469022947931119}",20,0,-131.03509991439867,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
508,False,"{'a': 0.7, 'e': 0.87420510984226441}",20,0,-93.90389930642183,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
509,False,"{'a': 0.7, 'e': 0.87371911600018071}",20,4,-58.04407223530456,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
510,False,"{'a': 0.7, 'e': 0.87323224843905389}",25,0,-6.918395185783908,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
511,False,"{'a': 0.7, 'e': 0.87274450764575129}",20,0,-84.69998322784778,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
512,False,"{'a': 0.7, 'e': 0.87225589410801374}",30,0,-218.5668902407437,"{0: 15, 1: 1, 2: 11, 3: 0, 4: 3}",0
513,False,"{'a': 0.7, 'e': 0.87176640831445484}",25,0,-234.85383950864568,"{0: 11, 1: 2, 2: 6, 3: 3, 4: 3}",0
514,False,"{'a': 0.7, 'e': 0.87127605075456027}",20,0,-147.91712855237748,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
515,False,"{'a': 0.7, 'e': 0.87078482191868756}",25,0,-195.18944430702805,"{0: 10, 1: 5, 2: 6, 3: 2, 4: 2}",0
516,False,"{'a': 0.7, 'e': 0.87029272229806542}",30,0,-241.72240892295224,"{0: 15, 1: 3, 2: 8, 3: 0, 4: 4}",0
517,False,"{'a': 0.7, 'e': 0.86979975238479357}",20,0,-45.97277747345793,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
518,False,"{'a': 0.7, 'e': 0.86930591267184187}",25,0,-56.98116085255005,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
519,False,"{'a': 0.7, 'e': 0.86881120365304987}",30,0,-93.93181672297322,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
520,False,"{'a': 0.7, 'e': 0.8683156258231266}",20,0,-45.504270027310795,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
521,False,"{'a': 0.7, 'e': 0.86781917967764988}",20,6,-36.04440717518213,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 1}",1
522,False,"{'a': 0.7, 'e': 0.8673218657130658}",25,15,-3.257763773584786,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
523,False,"{'a': 0.7, 'e': 0.86682368442668833}",30,0,-132.1938080650665,"{0: 18, 1: 6, 2: 3, 3: 1, 4: 2}",0
524,False,"{'a': 0.7, 'e': 0.86632463631669865}",30,0,-202.12641823490392,"{0: 16, 1: 2, 2: 9, 3: 0, 4: 3}",0
525,False,"{'a': 0.7, 'e': 0.86582472188214477}",25,0,-141.5180606773931,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
526,False,"{'a': 0.7, 'e': 0.86532394162294124}",30,0,-171.8762970945207,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
527,False,"{'a': 0.7, 'e': 0.86482229603986827}",20,0,-55.01101237111863,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
528,False,"{'a': 0.7, 'e': 0.86431978563457124}",20,0,-114.41225052007414,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
529,False,"{'a': 0.7, 'e': 0.86381641090956052}",25,0,-114.73211874414925,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
530,False,"{'a': 0.7, 'e': 0.86331217236821101}",25,4,-162.61566894724902,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 2}",1
531,False,"{'a': 0.7, 'e': 0.86280707051476102}",30,0,-89.73037457141896,"{0: 21, 1: 3, 2: 4, 3: 1, 4: 1}",0
532,False,"{'a': 0.7, 'e': 0.86230110585431241}",20,0,-101.74077307345937,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
533,False,"{'a': 0.7, 'e': 0.86179427889282978}",20,0,-51.90124560408628,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
534,False,"{'a': 0.7, 'e': 0.86128659013714015}",20,7,-60.381311196393945,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
535,False,"{'a': 0.7, 'e': 0.86077804009493208}",20,0,-162.46471806037573,"{0: 10, 1: 4, 2: 3, 3: 0, 4: 3}",0
536,False,"{'a': 0.7, 'e': 0.86026862927475567}",25,0,-215.26135669965703,"{0: 15, 1: 1, 2: 3, 3: 2, 4: 4}",0
537,False,"{'a': 0.7, 'e': 0.85975835818602164}",25,0,-114.54465123223301,"{0: 15, 1: 5, 2: 3, 3: 0, 4: 2}",0
538,False,"{'a': 0.7, 'e': 0.85924722733900116}",20,4,-16.69597913016732,"{0: 10, 1: 6, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.7, 'e': 0.85873523724482492}",25,0,-122.09367714723817,"{0: 13, 1: 3, 2: 8, 3: 0, 4: 1}",0
540,False,"{'a': 0.7, 'e': 0.85822238841548293}",20,0,-73.59588481963937,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
541,False,"{'a': 0.7, 'e': 0.85770868136382417}",20,0,-59.76921628766057,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
542,False,"{'a': 0.7, 'e': 0.85719411660355538}",20,0,-73.43985589124023,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
543,False,"{'a': 0.7, 'e': 0.85667869464924151}",20,0,-111.37743172066389,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
544,False,"{'a': 0.7, 'e': 0.85616241601630438}",30,0,-158.11914561272422,"{0: 20, 1: 2, 2: 5, 3: 0, 4: 3}",0
545,False,"{'a': 0.7, 'e': 0.85564528122102246}",20,5,12.543207301321905,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.7, 'e': 0.85512729078053074}",20,0,-15.227058360332467,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
547,False,"{'a': 0.7, 'e': 0.85460844521281953}",35,0,-337.15641763000383,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 7}",0
548,False,"{'a': 0.7, 'e': 0.85408874503673426}",20,0,-86.64431309112722,"{0: 12, 1: 4, 2: 2, 3: 1, 4: 1}",0
549,False,"{'a': 0.7, 'e': 0.8535681907719751}",20,0,-138.3047009644342,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
550,False,"{'a': 0.7, 'e': 0.8530467829390963}",20,0,-104.16076993439837,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
551,False,"{'a': 0.7, 'e': 0.85252452205950568}",25,0,-21.44168405969061,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
552,False,"{'a': 0.7, 'e': 0.85200140865546403}",30,0,-42.573868736771566,"{0: 20, 1: 6, 2: 4, 3: 0, 4: 0}",0
553,False,"{'a': 0.7, 'e': 0.85147744325008479}",20,0,-72.31973592216964,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
554,False,"{'a': 0.7, 'e': 0.85095262636733326}",20,0,-8.646686759442433,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
555,False,"{'a': 0.7, 'e': 0.85042695853202621}",30,12,-135.4876223299868,"{0: 8, 1: 2, 2: 6, 3: 0, 4: 2}",1
556,False,"{'a': 0.7, 'e': 0.84990044026983147}",25,0,-56.50686255558514,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
557,False,"{'a': 0.7, 'e': 0.84937307210726731}",20,0,-106.66553716201152,"{0: 10, 1: 2, 2: 7, 3: 0, 4: 1}",0
558,False,"{'a': 0.7, 'e': 0.84884485457170189}",20,0,-83.27737767002118,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
559,False,"{'a': 0.7, 'e': 0.84831578819135256}",25,0,-154.08299619442914,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
560,False,"{'a': 0.7, 'e': 0.84778587349528578}",20,0,-93.34123496865374,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
561,False,"{'a': 0.7, 'e': 0.84725511101341611}",30,0,-122.89620543348283,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
562,False,"{'a': 0.7, 'e': 0.84672350127650597}",20,0,-149.886739458461,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
563,False,"{'a': 0.7, 'e': 0.84619104481616525}",20,0,-106.09283850824386,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
564,False,"{'a': 0.7, 'e': 0.84565774216485023}",20,0,-90.5563180407088,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
565,False,"{'a': 0.7, 'e': 0.84512359385586344}",25,6,-66.72974195270324,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 1}",1
566,False,"{'a': 0.7, 'e': 0.84458860042335315}",25,0,-84.85068013009425,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
567,False,"{'a': 0.7, 'e': 0.84405276240231297}",30,0,-273.9607322587104,"{0: 13, 1: 3, 2: 8, 3: 2, 4: 4}",0
568,False,"{'a': 0.7, 'e': 0.84351608032858072}",20,13,-12.22402060250841,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
569,False,"{'a': 0.7, 'e': 0.84297855473883831}",25,0,-216.91458631594534,"{0: 12, 1: 2, 2: 6, 3: 2, 4: 3}",0
570,False,"{'a': 0.7, 'e': 0.84244018617061145}",20,0,-36.31341601073263,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
571,False,"{'a': 0.7, 'e': 0.84190097516226869}",20,8,-68.21972468073717,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
572,False,"{'a': 0.7, 'e': 0.84136092225302095}",25,0,-126.53736054067863,"{0: 14, 1: 5, 2: 4, 3: 0, 4: 2}",0
573,False,"{'a': 0.7, 'e': 0.84082002798292099}",35,0,-232.2722167674869,"{0: 18, 1: 7, 2: 6, 3: 0, 4: 4}",0
574,False,"{'a': 0.7, 'e': 0.84027829289286315}",20,0,-114.06677194083264,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
575,False,"{'a': 0.7, 'e': 0.83973571752458243}",20,0,-61.86588768558606,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
576,False,"{'a': 0.7, 'e': 0.83919230242065412}",20,0,-149.85705656434567,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
577,False,"{'a': 0.7, 'e': 0.83864804812449334}",30,0,-191.6188643033424,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
578,False,"{'a': 0.7, 'e': 0.83810295518035438}",30,0,-195.3791982470609,"{0: 16, 1: 3, 2: 8, 3: 0, 4: 3}",0
579,False,"{'a': 0.7, 'e': 0.83755702413333011}",25,0,-146.3347443907595,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",1
580,False,"{'a': 0.7, 'e': 0.83701025552935138}",30,0,-155.92533723507796,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
581,False,"{'a': 0.7, 'e': 0.83646264991518693}",30,13,-67.47954170816692,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 0}",1
582,False,"{'a': 0.7, 'e': 0.83591420783844228}",25,0,-226.62720065855186,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 4}",0
583,False,"{'a': 0.7, 'e': 0.8353649298475595}",20,0,-65.33166263447929,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
584,False,"{'a': 0.7, 'e': 0.83481481649181644}",25,0,-131.40030457847993,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
585,False,"{'a': 0.7, 'e': 0.83426386832132637}",25,0,-207.25902716061915,"{0: 11, 1: 3, 2: 8, 3: 0, 4: 3}",0
586,False,"{'a': 0.7, 'e': 0.8337120858870376}",20,0,-25.02422993690811,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
587,False,"{'a': 0.7, 'e': 0.83315946974073241}",25,0,-233.10423513600603,"{0: 9, 1: 6, 2: 5, 3: 2, 4: 3}",0
588,False,"{'a': 0.7, 'e': 0.83260602043502685}",30,0,-9.595917423288746,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
589,False,"{'a': 0.7, 'e': 0.83205173852337033}",30,0,-220.9625423716264,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 5}",0
590,False,"{'a': 0.7, 'e': 0.83149662456004458}",20,0,-23.360272165015623,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
591,False,"{'a': 0.7, 'e': 0.83094067910016356}",25,0,-131.06345652657674,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
592,False,"{'a': 0.7, 'e': 0.83038390269967266}",25,8,-41.286972903823035,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 1}",1
593,False,"{'a': 0.7, 'e': 0.82982629591534829}",30,8,-149.46915738501434,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 2}",1
594,False,"{'a': 0.7, 'e': 0.82926785930479707}",20,0,-86.0061960985683,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
