trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
22,False,"{'a': 0.8, 'e': 0.10941898913151242}",20,2,-47.31117004035521,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 0}",1
23,False,"{'a': 0.8, 'e': 0.09847709021836118}",25,11,-47.214136767175056,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
24,False,"{'a': 0.8, 'e': 0.08862938119652507}",30,13,-13.202486118012926,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
25,False,"{'a': 0.8, 'e': 0.07976644307687256}",20,0,-11.192365184866338,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
26,False,"{'a': 0.8, 'e': 0.0717897987691853}",20,13,6.426720960182483,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.8, 'e': 0.06461081889226677}",25,8,6.970536199354852,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
28,False,"{'a': 0.8, 'e': 0.058149737003040096}",25,5,-28.08736714876346,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
29,False,"{'a': 0.8, 'e': 0.05233476330273609}",20,0,-59.582096101117024,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
30,False,"{'a': 0.8, 'e': 0.047101286972462485}",20,1,-17.369659727526205,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
31,False,"{'a': 0.8, 'e': 0.04239115827521624}",35,0,-43.1610131609484,"{0: 32, 1: 0, 2: 1, 3: 0, 4: 2}",0
32,False,"{'a': 0.8, 'e': 0.038152042447694615}",25,0,12.425900566868975,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
33,False,"{'a': 0.8, 'e': 0.03433683820292515}",20,4,-10.27864528191224,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
34,False,"{'a': 0.8, 'e': 0.030903154382632636}",25,3,-8.12571302250642,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
35,False,"{'a': 0.8, 'e': 0.027812838944369374}",25,5,27.934531293156674,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
36,False,"{'a': 0.8, 'e': 0.025031555049932437}",20,8,24.258224551503297,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.8, 'e': 0.022528399544939195}",25,12,-17.54533589922245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
38,False,"{'a': 0.8, 'e': 0.020275559590445275}",20,4,-12.894883633478958,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
39,False,"{'a': 0.8, 'e': 0.01824800363140075}",25,1,-1.3833615191297957,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
40,False,"{'a': 0.8, 'e': 0.016423203268260675}",20,3,-26.82947252614823,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
41,False,"{'a': 0.8, 'e': 0.014780882941434608}",25,0,28.041088981641728,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
42,False,"{'a': 0.8, 'e': 0.013302794647291147}",20,9,20.546353982178616,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,False,"{'a': 0.8, 'e': 0.011972515182562033}",30,14,17.258232262840394,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
44,False,"{'a': 0.8, 'e': 0.01077526366430583}",25,4,24.566400091433188,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
45,False,"{'a': 0.8, 'e': 0.009697737297875247}",25,3,14.187404664361638,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,3,-32.765815877605874,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,8,-11.701351687239999,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,13,25.53216111100793,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,8,-41.17461110021558,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
5,True,"{'a': 0, 'e': 0}",25,7,-12.140767393198875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
6,True,"{'a': 0, 'e': 0}",20,15,2.485053932988995,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,8,30.44865689039588,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,8,21.40102824780532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,12,-0.9032362771140574,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,13,0.9092182557840836,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
